id	title	description	link	price	availability	image_link	gtin	mpn	brand	update_type
2969	Resident Evil 2 Remake Standard Edition Capcom Xbox One Fís	Resident Evil 2 Remake Standard Edition Capcom Xbox One Fís Con este juego de Resident Evil vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/resident-evil-2-remake-standard-edition-capcom-xbox-one-fisico/p/MLM14028153	702 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_875433-MLA44392907468_122020-O.jpg	00710859267027		Resident Evil	merge
2970	Marvels Avengers Standard Edition Square Enix Xbox One Físi	Marvels Avengers Standard Edition Square Enix Xbox One Físi Con este juego de Marvel vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/marvels-avengers-standard-edition-square-enix-xbox-one-fisico/p/MLM16035446	680 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_611221-MLA44444778291_122020-O.jpg	00710859267034		Marvel	merge
2971	Far Cry Primal Standard Edition Ubisoft Xbox One Físico	Far Cry Primal Standard Edition Ubisoft Xbox One Físico Con este juego de Far Cry vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/far-cry-primal-standard-edition-ubisoft-xbox-one-fisico/p/MLM6141047	558 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_618555-MLA44601021216_012021-O.jpg	00710859267041		Far Cry	merge
2972	Star Wars Battlefront II (2017) Standard Edition Electronic	Star Wars Battlefront II (2017) Standard Edition Electronic Con este juego de Star Wars vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/star-wars-battlefront-ii-2017-standard-edition-electronic-arts-pc-fisico/p/MLM15916431	583 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_727476-MLA44482299633_012021-O.jpg	00710859267058		Star Wars	merge
2973	Need for Speed Standard Edition Electronic Arts Xbox One Fí	Need for Speed Standard Edition Electronic Arts Xbox One Fí Con este juego de Need for Speed vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/need-for-speed-standard-edition-electronic-arts-xbox-one-fisico/p/MLM6119468	539 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_845092-MLA44514287216_012021-O.jpg	00710859267065		Need for Speed	merge
2974	Rise of the Tomb Raider Standard Edition Square Enix Xbox O	Rise of the Tomb Raider Standard Edition Square Enix Xbox O Con este juego de Tomb Raider vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/rise-of-the-tomb-raider-standard-edition-square-enix-xbox-one-fisico/p/MLM6084206	647 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_683094-MLA45089119687_032021-O.jpg	00710859267072		Tomb Raider	merge
2975	Fortnite Minty Legends Pack Standard Edition Epic Games Nin	Fortnite Minty Legends Pack Standard Edition Epic Games Nin Con este juego de Fortnite vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/fortnite-minty-legends-pack-standard-edition-epic-games-nintendo-switch-fisico/p/MLM18640543	558 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_839750-MLA48697727797_122021-O.jpg	00710859267089		Fortnite	merge
2976	BioShock The Collection 2K Games Xbox One Físico	BioShock The Collection 2K Games Xbox One Físico Con este juego de BioShock vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/bioshock-the-collection-2k-games-xbox-one-fisico/p/MLM6244239	720 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_634089-MLA45076849111_032021-O.jpg	00710859267102		BioShock	merge
2977	Resident Evil 7 Biohazard Gold Edition Capcom Xbox One Físi	Resident Evil 7 Biohazard Gold Edition Capcom Xbox One Físi Con este juego de Resident Evil vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/resident-evil-7-biohazard-gold-edition-capcom-xbox-one-fisico/p/MLM15286241	701 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_901918-MLA44504104718_012021-O.jpg	00710859267119		Resident Evil	merge
2978	Battlefield 4 Standard Edition Electronic Arts Xbox 360 Fís	Battlefield 4 Standard Edition Electronic Arts Xbox 360 Fís Con este juego de Battlefield vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/battlefield-4-standard-edition-electronic-arts-xbox-360-fisico/p/MLM6162514	567 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_800722-MLA44481601572_012021-O.jpg	00710859267133		Battlefield	merge
2979	LEGO Marvel Collection Warner Bros. PS4 Físico	LEGO Marvel Collection Warner Bros. PS4 Físico Con este juego de Lego vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.	https://www.gamestoremercadoshopscom.ml/lego-marvel-collection-warner-bros-ps4-fisico/p/MLM15282797	674 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_840082-MLA44402671427_122020-O.jpg	00710859267140		Lego	merge
2980	Assassins Creed Standard Edition Ubisoft Xbox 360 Físico	Assassins Creed Standard Edition Ubisoft Xbox 360 Físico Con este juego de Assassin s Creed vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/assassins-creed-standard-edition-ubisoft-xbox-360-fisico/p/MLM6159641	539 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_730921-MLA44513606587_012021-O.jpg	00710859267157		Assassin s Creed	merge
2981	Dark Souls II Standard Edition Bandai Namco Xbox 360 Físico	Dark Souls II Standard Edition Bandai Namco Xbox 360 Físico Con este juego de Souls vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/dark-souls-ii-standard-edition-bandai-namco-xbox-360-fisico/p/MLM6178369	659 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_689379-MLA44630649719_012021-O.jpg	00710859267164		Souls	merge
2982	Just Dance 2021 Standard Edition Ubisoft Xbox One Físico	Just Dance 2021 Standard Edition Ubisoft Xbox One Físico Con este juego de Just Dance vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/just-dance-2021-standard-edition-ubisoft-xbox-one-fisico/p/MLM16253196	584 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_836531-MLA48686740064_122021-O.jpg	00710859267171		Just Dance	merge
2983	FIFA 18 Standard Edition Electronic Arts Xbox One Físico	FIFA 18 Standard Edition Electronic Arts Xbox One Físico FIFA es el videojuego de fútbol más7 vendidos de la actualidad y con más de 25 años de desarrollo. Podrás jugar con tus equipos y futbolistas preferidos en diversos modos. ¡Prepárate para convertirte en campeón de todas las copas y torneos 	https://www.gamestoremercadoshopscom.ml/fifa-18-standard-edition-electronic-arts-xbox-one-fisico/p/MLM7970507	566 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_828764-MLA45074625309_032021-O.jpg	00710859267188		FIFA	merge
2984	Resident Evil 6 Standard Edition Capcom Xbox 360 Físico	Resident Evil 6 Standard Edition Capcom Xbox 360 Físico Con este juego de Resident Evil vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/resident-evil-6-standard-edition-capcom-xbox-360-fisico/p/MLM6136893	674 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_744513-MLA44494560316_012021-O.jpg	00710859267195		Resident Evil	merge
2985	Octopath Traveler Standard Edition Nintendo Switch Físico	Octopath Traveler Standard Edition Nintendo Switch Físico Con este juego de Octopath Traveler vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/octopath-traveler-standard-edition-nintendo-switch-fisico/p/MLM10475471	215 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_864765-MLA51259178410_082022-O.jpg	00710859267201		Octopath Traveler	merge
2986	Minecraft Standard Edition Microsoft PC Digital	Minecraft Standard Edition Microsoft PC Digital Minecraft es un videojuego líder dentro del género de la aventura y la acción donde quien juega puede elegir entre supervivencia creatividad y dificultad extrema. Gracias al casi infinito mundo de terrenos que presenta es posible jugar durante horas y encontrar múltiples desafíos.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/minecraft-standard-edition-microsoft-pc-digital/p/MLM15588235	652 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_676793-MLA45065753740_032021-O.jpg	00710859267218		Minecraft	merge
2987	Assassins Creed Odyssey Standard Edition Ubisoft Xbox One D	Assassins Creed Odyssey Standard Edition Ubisoft Xbox One D Con este juego de Assassin s Creed vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/assassins-creed-odyssey-standard-edition-ubisoft-xbox-one-digital/p/MLM13520201	616 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_687663-MLA44342327719_122020-O.jpg	00710859267225		Assassin s Creed	merge
2988	Naruto Shippuden Ultimate Ninja Storm 4 Road to Boruto Stan	Naruto Shippuden Ultimate Ninja Storm 4 Road to Boruto Stan Con este juego de Naruto vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/naruto-shippuden-ultimate-ninja-storm-4-road-to-boruto-standard-edition-bandai-namco-pc-digital/p/MLM6325518	656 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_902704-MLA46663357883_072021-O.jpg	00710859267232		Naruto	merge
2989	Paw Patrol Mighty Pups Save Adventure Bay Standard Edition 	Paw Patrol Mighty Pups Save Adventure Bay Standard Edition  Con este juego de Paw Patrol vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/paw-patrol-mighty-pups-save-adventure-bay-standard-edition-outright-games-pc-digital/p/MLM17366599	674 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_891214-MLA45628976123_042021-O.jpg	00710859267249		Paw Patrol	merge
2990	Tom Clancys Rainbow Six Siege Standard Edition Ubisoft Xbox	Tom Clancys Rainbow Six Siege Standard Edition Ubisoft Xbox Con este juego de Tom Clancy s vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/tom-clancys-rainbow-six-siege-standard-edition-ubisoft-xbox-one-digital/p/MLM9895480	674 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_869498-MLA44482066959_012021-O.jpg	00710859267263		Tom Clancy s	merge
2991	Ninja Gaiden 3 Razors Edge Standard Edition Nintendo Wii U 	Ninja Gaiden 3 Razors Edge Standard Edition Nintendo Wii U  Con este juego de Ninja Gaiden vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.	https://www.gamestoremercadoshopscom.ml/ninja-gaiden-3-razors-edge-standard-edition-nintendo-wii-u-digital/p/MLM18309592	720 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_659976-MLA51164358476_082022-O.jpg	00710859267270		Ninja Gaiden	merge
